Price,Close,High,Low,Open,Volume
Ticker,UNVR.JK,UNVR.JK,UNVR.JK,UNVR.JK,UNVR.JK
Date,,,,,
2020-03-18,4949.24853515625,5440.0831006262915,4949.24853515625,5440.0831006262915,34350500
2020-03-19,4622.025390625,5031.054186255531,4622.025390625,4949.248427129424,13743300
2020-03-20,5092.408203125,5296.9225887926705,4315.2535375878515,4478.865046121988,45224600
2020-03-23,4744.73388671875,5092.4083525559,4744.73388671875,5010.602595888335,16961000
2020-03-24,4642.4765625,4990.151018722467,4560.670808094714,4826.539509911894,19279500
2020-03-26,5542.3408203125,5562.792262453875,4765.186018940268,4765.186018940268,29296900
2020-03-27,5562.7919921875,6319.495314654182,5317.374698414522,5726.403521369485,30521200
2020-03-30,5256.02099609375,5562.792649562257,5174.215221835481,5542.34120599769,18135300
2020-03-31,5930.91748046875,5930.91748046875,5399.180051185344,5399.180051185344,27011000
2020-04-01,5849.11181640625,6114.980535333807,5726.4031769012245,5930.917576076267,13801800
2020-04-02,5910.4658203125,5910.4658203125,5665.0485544171715,5849.111503838668,11148700
2020-04-03,5808.208984375,5930.917624889965,5665.048903774208,5910.466184804138,18556300
2020-04-06,5971.82080078125,5971.82080078125,5808.209271992723,5828.660713091289,8882300
2020-04-07,5951.369140625,6217.237865120275,5767.306177512886,6012.723461662371,11884600
2020-04-08,5828.66064453125,5930.917848821272,5562.791913377193,5930.917848821272,14428900
2020-04-09,5930.91748046875,5930.91748046875,5644.597326239224,5726.403084590517,8617000
2020-04-13,5808.208984375,5930.917624889965,5767.306104203345,5930.917624889965,4282500
2020-04-14,5849.11181640625,5849.11181640625,5746.854616818729,5808.208936571242,6534300
2020-04-15,5705.9521484375,5890.0151209677415,5665.049265653001,5849.112238183244,11877300
2020-04-16,5440.083984375,5705.952750528666,5399.181097274436,5705.952750528666,17260700
2020-04-17,5624.14599609375,5685.500316051137,5562.791676136364,5562.791676136364,11696600
2020-04-20,5726.40234375,5787.756654575893,5624.145159040178,5644.596595982142,13853300
2020-04-21,5665.048828125,5787.757467001355,5603.694508686824,5726.403147563177,10394700
2020-04-22,5808.208984375,5849.111864546655,5562.79170334507,5726.40322403169,10220900
2020-04-23,6135.43212890625,6299.04365234375,5767.306201171875,5808.209082031251,26530100
2020-04-24,6135.43212890625,6299.04365234375,6012.723486328126,6053.6263671875,28075100
2020-04-27,6135.43212890625,6319.495092773438,6074.077807617187,6135.43212890625,9643200
2020-04-28,6421.7529296875,6483.107257041202,6155.884177821456,6155.884177821456,21296700
2020-04-29,6544.46142578125,6564.912867736817,6258.141238403321,6462.655657958985,16761500
2020-04-30,6769.427734375,6912.587837518882,6544.461858006042,6544.461858006042,28226900
2020-05-04,6483.10595703125,6748.974655584582,6421.7516419804815,6748.974655584582,17119000
2020-05-05,6789.8779296875,6789.8779296875,6524.009215573231,6544.460655120482,18737600
2020-05-06,6626.2666015625,6810.329562717015,6585.363721305942,6789.878122588735,11498100
2020-05-08,6585.36328125,6708.071913819876,6483.10608744177,6646.717597534938,11108900
2020-05-11,6605.81591796875,6748.97601526219,6585.364475498258,6585.364475498258,8239200
2020-05-12,6687.62109375,6728.523975057339,6564.912449827982,6626.266771788991,11132700
2020-05-13,6748.9755859375,6748.9755859375,6585.364056581439,6687.621262428977,9910100
2020-05-14,6789.8779296875,6789.8779296875,6646.71785285674,6728.523611045745,11861700
2020-05-15,7014.84375,7035.295189504373,6769.426475947522,6789.877915451895,23052700
2020-05-18,6933.0380859375,7198.906803097345,6810.32944724834,7198.906803097345,13193900
2020-05-19,6748.9755859375,7014.844321141099,6748.9755859375,6892.1356741240525,12088400
2020-05-20,6585.36328125,6830.780546389751,6544.460403726708,6748.974791343167,16948600
2020-05-26,6667.16943359375,6769.426633495495,6585.363673672354,6585.363673672354,27690800
2020-05-27,6708.07275390625,6748.97563655202,6544.461223323171,6544.461223323171,15919300
2020-05-28,6564.912109375,6789.877944898753,6544.460669781931,6708.0721865264795,27680500
2020-05-29,6339.94677734375,6646.718395602318,6339.94677734375,6585.364071950605,90601000
2020-06-02,6626.2666015625,6708.072362075617,6380.849320023149,6421.752200279707,27780700
2020-06-03,6728.52392578125,6912.5868903163,6646.718163765673,6708.072485277356,23576100
2020-06-04,6687.62109375,6810.329737672018,6626.266771788991,6748.975415711009,16634700
2020-06-05,6585.36328125,6708.071913819876,6524.008964965062,6687.62047505823,18066100
2020-06-08,6708.07275390625,6728.524195229135,6564.912664646055,6626.2669886147105,12675400
2020-06-09,6789.8779296875,6933.038006518261,6708.072171498495,6748.975050592997,26608700
2020-06-10,6708.07275390625,6933.038608457984,6667.16987126048,6933.038608457984,15919600
2020-06-11,6708.07275390625,6789.8785191977895,6626.2669886147105,6708.07275390625,19429200
2020-06-12,6708.07275390625,6708.07275390625,6544.461223323171,6708.07275390625,10835600
2020-06-15,6769.427734375,6789.879177681269,6687.621961149925,6708.073404456193,14159100
2020-06-16,6769.427734375,6871.684950906344,6748.976291068731,6810.330620987538,12197800
2020-06-17,6769.427734375,6810.330620987538,6667.170517843656,6769.427734375,10800100
2020-06-18,6585.36328125,6728.523352581522,6585.36328125,6728.523352581522,15200400
2020-06-19,6585.36328125,6667.169036296584,6585.36328125,6626.266158773292,12756000
2020-06-22,6585.36328125,6667.169036296584,6564.911842488354,6667.169036296584,11487400
2020-06-23,6544.46142578125,6626.267193603516,6544.46142578125,6585.364309692383,5947400
2020-06-24,6605.81591796875,6646.718802909732,6544.4615905572755,6585.364475498258,10739900
2020-06-25,6462.6552734375,6626.26679934731,6462.6552734375,6585.363917869858,13066500
2020-06-26,6462.6552734375,6564.912477131131,6401.300951221321,6564.912477131131,15566700
2020-06-29,6483.10595703125,6503.5573953815065,6380.848765279969,6483.10595703125,11377500
2020-06-30,6462.6552734375,6544.461036392405,6421.752391960047,6483.106714176226,10394200
2020-07-01,6380.84912109375,6503.557758037861,6339.94624211238,6483.106318547176,10729600
2020-07-02,6585.36328125,6585.36328125,6380.848893633541,6380.848893633541,15082500
2020-07-03,6462.6552734375,6605.815358608584,6462.6552734375,6544.461036392405,8394200
2020-07-06,6462.6552734375,6544.461036392405,6442.203832698773,6503.558154914952,17782600
2020-07-07,6483.10595703125,6544.460272082019,6421.7516419804815,6483.10595703125,14181500
2020-07-08,6626.2666015625,6667.169481819059,6462.655080536266,6483.106520664545,19068800
2020-07-09,6524.009765625,6687.621295797414,6524.009765625,6626.266971982758,12857400
2020-07-10,6483.10595703125,6544.460272082019,6483.10595703125,6503.5573953815065,9371900
2020-07-13,6564.912109375,6585.363548968068,6483.106351002725,6503.557790595794,7824700
2020-07-14,6605.81591796875,6626.267360439241,6544.4615905572755,6564.913033027767,6440700
2020-07-15,6585.36328125,6646.717597534938,6585.36328125,6626.266158773292,10766900
2020-07-16,6626.2666015625,6667.169481819059,6585.363721305942,6585.363721305942,10655000
2020-07-17,6646.7177734375,6646.7177734375,6462.654819711539,6626.266334134616,5335500
2020-07-20,6646.7177734375,6667.169212740385,6564.912016225961,6646.7177734375,9056400
2020-07-21,6544.46142578125,6646.718635559082,6544.46142578125,6646.718635559082,12476400
2020-07-22,6544.46142578125,6708.072961425782,6544.46142578125,6626.267193603516,10728700
2020-07-23,6585.36328125,6605.8147200116455,6524.008964965062,6564.911842488354,18413300
2020-07-24,6585.36328125,6626.266158773292,6544.460403726708,6605.8147200116455,12211100
2020-07-27,6605.81591796875,6626.267360439241,6544.4615905572755,6626.267360439241,6391600
2020-07-28,6667.16943359375,6667.16943359375,6605.815113652703,6605.815113652703,16665100
2020-07-29,6748.9755859375,6789.878468276515,6646.718380089962,6667.169821259469,18793500
2020-07-30,6871.6845703125,6871.6845703125,6708.073032924107,6748.975917271205,19708600
2020-08-03,6748.9755859375,6912.587115293561,6626.266938920455,6871.684232954545,19125400
2020-08-04,6728.52392578125,6830.781128300722,6667.169604269567,6830.781128300722,13251900
2020-08-05,6837.93115234375,6837.93115234375,6713.605131392045,6817.210148851799,10465900
2020-08-06,6775.76806640625,6879.373082712156,6755.047063145069,6858.652079450974,12406300
2020-08-07,6734.32568359375,6817.209692007212,6692.88367938702,6775.767687800481,8987900
2020-08-10,6713.60498046875,6796.488992573303,6713.60498046875,6734.3259834948885,7982000
2020-08-11,6672.162109375,6755.046110733695,6672.162109375,6734.325110394021,16657800
2020-08-12,6672.162109375,6734.325110394021,6651.441109035326,6692.883109714673,11451200
2020-08-13,6775.76806640625,6775.76806640625,6672.163050100344,6692.884053361525,11271500
2020-08-14,6796.4892578125,6837.931265482089,6755.047250142912,6775.768253977706,13065900
2020-08-18,6817.2099609375,6837.930963858283,6775.767955095935,6817.2099609375,12267900
2020-08-19,6796.4892578125,6858.652269316883,6796.4892578125,6817.210261647294,9945900
2020-08-24,6775.76806640625,6858.652079450974,6775.76806640625,6817.210072928612,8029000
2020-08-25,6796.4892578125,6837.931265482089,6775.768253977706,6775.768253977706,11597200
2020-08-26,6796.4892578125,6837.931265482089,6796.4892578125,6796.4892578125,14121900
2020-08-27,6837.93115234375,6837.93115234375,6775.768141867898,6796.489145359848,11343100
2020-08-28,6837.93115234375,6858.652155835701,6796.489145359848,6837.93115234375,13210800
2020-08-31,6817.2099609375,6858.651966779065,6755.046952175152,6858.651966779065,17339800
2020-09-01,6817.2099609375,6920.814975541413,6755.046952175152,6920.814975541413,15367200
2020-09-02,6755.046875,6879.3728911042945,6734.3258723159515,6879.3728911042945,17081900
2020-09-03,6775.76806640625,6817.210072928612,6755.047063145069,6755.047063145069,9683100
2020-09-04,6962.25732421875,6962.25732421875,6734.326280866351,6796.489292689733,14782100
2020-09-07,6941.53515625,6962.2561567164175,6837.9301539179105,6962.2561567164175,14396400
2020-09-08,6941.53515625,6941.53515625,6900.093155317164,6941.53515625,5156800
2020-09-09,6837.93115234375,6900.094162819602,6817.210148851799,6817.210148851799,11364100
2020-09-10,6610.0,6796.4890282131655,6547.836990595611,6796.4890282131655,25116900
2020-09-11,6879.37255859375,6879.37255859375,6464.952524943524,6506.394528308547,8948800
2020-09-14,6796.4892578125,6900.094276986471,6734.326246308117,6900.094276986471,17218200
2020-09-15,6713.60498046875,6817.209995599441,6672.162974416474,6796.488992573303,11223900
2020-09-16,6630.72119140625,6755.047213745118,6630.72119140625,6713.605206298828,3827300
2020-09-17,6692.88427734375,6713.605281298374,6630.721265479876,6651.4422694345,2734700
2020-09-18,6651.44140625,6734.325411312306,6651.44140625,6713.604410046729,8783200
2020-09-21,6630.72119140625,6692.884202575684,6589.279183959961,6651.442195129394,3295800
2020-09-22,6589.27880859375,6630.720813679245,6547.836803508255,6547.836803508255,7428400
2020-09-23,6568.55712890625,6630.720130126183,6547.836128499605,6589.278129312895,9067300
2020-09-24,6464.95263671875,6547.836644881811,6444.231634677984,6506.39464080028,7510400
2020-09-25,6568.55712890625,6609.999129719538,6444.231126466384,6506.394127686317,8029400
2020-09-28,6547.8369140625,6589.278919847706,6527.115911169898,6527.115911169898,5378100
2020-09-29,6610.0,6796.4890282131655,6547.836990595611,6547.836990595611,7464700
2020-09-30,6713.60498046875,6713.60498046875,6589.2789623119215,6672.162974416474,5521300
2020-10-01,6651.44140625,6713.604410046729,6609.999403718848,6692.883408781153,4384800
2020-10-02,6630.72119140625,6630.72119140625,6589.279183959961,6589.279183959961,3689800
2020-10-05,6692.88427734375,6713.605281298374,6630.721265479876,6713.605281298374,7906400
2020-10-06,6610.0,6734.326018808777,6589.278996865203,6713.605015673981,6818900
2020-10-07,6630.72119140625,6651.442195129394,6568.558180236817,6610.000187683106,7614400
2020-10-08,6651.44140625,6672.162407515577,6589.278402453271,6630.720404984424,5225600
2020-10-09,6672.162109375,6672.162109375,6609.999108355978,6651.441109035326,4652000
2020-10-12,6589.27880859375,6713.604823850235,6589.27880859375,6713.604823850235,6704300
2020-10-13,6610.0,6610.0,6547.836990595611,6589.278996865203,5744000
2020-10-14,6568.55712890625,6609.999129719538,6547.836128499605,6609.999129719538,9576500
2020-10-15,6568.55712890625,6609.999129719538,6547.836128499605,6568.55712890625,6237200
2020-10-16,6630.72119140625,6630.72119140625,6547.837176513672,6568.558180236817,4947200
2020-10-19,6547.8369140625,6651.441928525514,6547.8369140625,6630.7209256329115,6586600
2020-10-20,6630.72119140625,6630.72119140625,6547.837176513672,6589.279183959961,4784600
2020-10-21,6589.27880859375,6651.441816221993,6589.27880859375,6630.720813679245,8550600
2020-10-22,6506.3955078125,6630.721536624204,6506.3955078125,6589.279527020302,9883400
2020-10-23,6568.55712890625,6589.278129312895,6464.952126873029,6485.673127279672,7956200
2020-10-26,6527.11572265625,6589.278729538691,6527.11572265625,6589.278729538691,5298300
2020-10-27,6485.673828125,6547.8368360623,6423.510820187699,6527.115833416534,13298500
2020-11-02,6319.90576171875,6485.673781698259,6299.184759221312,6485.673781698259,17741500
2020-11-03,6485.673828125,6506.394830770767,6340.626809604632,6402.789817541933,8572700
2020-11-04,6464.95263671875,6589.278648963341,6464.95263671875,6506.39464080028,6185300
2020-11-05,6547.8369140625,6609.999922740309,6444.2318995994865,6589.278919847706,9875000
2020-11-06,6692.88427734375,6713.605281298374,6485.674237797503,6547.837249661377,18386900
2020-11-09,6589.27880859375,6713.604823850235,6506.394798422759,6692.883821307488,15537900
2020-11-10,6464.95263671875,6672.162657126402,6464.95263671875,6672.162657126402,25530300
2020-11-11,6423.51123046875,6527.11625031502,6423.51123046875,6506.395246345766,22515700
2020-11-12,6464.95263671875,6485.673638759515,6423.51063263722,6423.51063263722,11094800
2020-11-13,6423.51123046875,6527.11625031502,6423.51123046875,6485.674242376512,6119200
2020-11-16,6402.7900390625,6506.39505587581,6382.069035699838,6464.953049150486,14162300
2020-11-17,6444.23193359375,6464.952936595659,6402.789927589932,6402.789927589932,16284000
2020-11-18,6464.95263671875,6547.836644881811,6464.95263671875,6464.95263671875,20505800
2020-11-19,6444.23193359375,6506.394942599477,6423.51093059184,6464.952936595659,12509800
2020-11-20,6402.7900390625,6485.674052513147,6402.7900390625,6444.232045787824,11720600
2020-11-23,6485.673828125,6527.115833416534,6423.510820187699,6464.952825479233,13048300
2020-11-24,6506.3955078125,6547.837517416401,6506.3955078125,6506.3955078125,13733400
2020-11-25,6402.7900390625,6547.837062601133,6402.7900390625,6506.39505587581,20714100
2020-11-26,6423.51123046875,6464.953238407258,6423.51123046875,6423.51123046875,9155400
2020-11-27,6423.51123046875,6464.953238407258,6402.7902264994955,6423.51123046875,17354300
2020-11-30,6402.7900390625,6464.953049150486,6361.348032337177,6423.5110424251625,43997600
2020-12-01,6454.7626953125,6496.676738788556,6412.848651836445,6412.848651836445,15747200
2020-12-02,6412.84912109375,6475.720190908395,6391.892097822202,6475.720190908395,23596500
2020-12-03,6329.02099609375,6433.806111923117,6308.063972927877,6412.849088757243,30312300
2020-12-04,6370.93505859375,6412.849105031866,6349.978035374692,6349.978035374692,10334600
2020-12-07,6433.806640625,6496.677715289088,6391.892590848941,6391.892590848941,18574500
2020-12-08,6391.8916015625,6538.59075307377,6370.934579918033,6454.762666495902,21827800
2020-12-10,6329.02099609375,6475.720158254863,6329.02099609375,6433.806111923117,19499000
2020-12-11,6266.1494140625,6370.934521321071,6245.192392610787,6349.9774998693565,18572300
2020-12-14,6287.10693359375,6329.020979817708,6266.149910481771,6287.10693359375,14561300
2020-12-15,6266.1494140625,6329.020478417642,6245.192392610787,6287.106435514214,11350700
2020-12-16,6287.10693359375,6349.978002929688,6266.149910481771,6287.10693359375,14947200
2020-12-17,6224.23583984375,6329.020954992635,6224.23583984375,6287.10690893308,19682500
2020-12-18,6370.93505859375,6433.806128250925,6224.2358960603415,6224.2358960603415,35360700
2020-12-21,6391.8916015625,6454.762666495902,6370.934579918033,6370.934579918033,20648100
2020-12-22,6266.1494140625,6412.848564224499,6245.192392610787,6391.891542772784,13101600
2020-12-23,6224.23583984375,6329.020954992635,6119.450724694865,6329.020954992635,13560700
2020-12-28,6245.19287109375,6287.106917208473,6182.321801921665,6287.106917208473,8543700
2020-12-29,6161.365234375,6266.150357408588,6161.365234375,6245.19333280187,8044100
2020-12-30,6161.365234375,6329.021431228742,6161.365234375,6245.19333280187,11852400
2021-01-04,6266.1494140625,6287.106435514214,6161.36430680393,6245.192392610787,8203000
2021-01-05,6182.32177734375,6287.106892213983,6182.32177734375,6266.149869239936,11869900
2021-01-06,6035.6220703125,6203.278238932292,6014.665049235026,6182.321217854817,24431200
2021-01-07,6035.6220703125,6077.536112467448,5972.751007080078,6035.6220703125,14692600
2021-01-08,6014.66552734375,6098.493618317182,5972.751481857034,6077.536595573824,24667000
2021-01-11,6035.6220703125,6161.364196777344,5951.7939860026045,6014.665049235026,25591700
2021-01-12,5951.794921875,6098.494092484595,5951.794921875,6077.537068111796,20896700
2021-01-13,5888.923828125,6035.6229982206405,5867.966803825623,6035.6229982206405,28188400
2021-01-14,5867.9658203125,5930.836882672991,5867.9658203125,5888.92284109933,27720000
2021-01-15,5826.05224609375,5909.880335965602,5805.095223625787,5867.9662910296765,18780400
2021-01-18,6287.10693359375,6308.06395670573,5784.13837890625,5826.052425130209,44943900
2021-01-19,6349.97802734375,6706.247421617162,6308.063980958643,6538.5912360767325,108575300
2021-01-20,6203.279296875,6433.8065680426525,6140.408222920186,6370.935494087838,34817000
2021-01-21,6140.40771484375,6287.106875266638,6140.40771484375,6203.278783596416,16702700
2021-01-22,6098.49365234375,6203.278766645189,6056.579606623174,6182.321743784901,14718800
2021-01-25,6077.5361328125,6140.407196255388,5888.922942483836,6098.493153960129,17025000
2021-01-26,6077.5361328125,6266.149323141163,6014.665069369612,6098.493153960129,17948000
2021-01-27,5972.75146484375,6161.36466899671,5909.880396792762,6140.407646313048,14628000
2021-01-28,5930.83740234375,6014.665492836241,5805.095266605013,5951.794424966873,20723700
2021-01-29,5805.0947265625,6056.578974644631,5784.137705888989,5930.836850603565,36432100
2021-02-01,5888.923828125,5951.794901023132,5700.310609430605,5784.138706628114,15324400
2021-02-02,5867.9658203125,5972.750924246652,5826.05177873884,5951.793903459821,11678200
2021-02-03,6014.66552734375,6140.407663803898,5867.966368140244,5951.794459113676,16730800
2021-02-04,6119.45068359375,6140.40770648277,6014.665569148651,6077.5366378157105,17606900
2021-02-05,6056.580078125,6161.365200583909,6035.623053633218,6140.408176092128,11295000
2021-02-08,5951.794921875,6077.537068111796,5951.794921875,6056.580043738996,14010900
2021-02-09,5951.794921875,6014.665994993398,5888.923848756603,5993.708970620599,10394200
2021-02-10,5993.708984375,5993.708984375,5888.9238622705425,5993.708984375,6019200
2021-02-11,6014.66552734375,6014.66552734375,5951.794459113676,6014.66552734375,3700200
2021-02-15,5909.880859375,6014.665980995124,5888.923835050975,6014.665980995124,8252200
2021-02-16,5888.923828125,5951.794901023132,5867.966803825623,5951.794901023132,11529000
2021-02-17,5951.794921875,5951.794921875,5847.009800011004,5867.966824383803,6980200
2021-02-18,5847.009765625,5951.79488687276,5847.009765625,5930.837862623208,11085900
2021-02-19,5826.05224609375,5847.009268561713,5784.1382011578235,5847.009268561713,8791400
2021-02-22,5763.18115234375,5867.966264204545,5763.18115234375,5847.009241832386,14949100
2021-02-23,5742.224609375,5805.095681740419,5700.310561131387,5784.138657618613,12860600
2021-02-24,5742.224609375,5826.0527058622265,5742.224609375,5742.224609375,10340700
2021-02-25,5679.35400390625,5784.139133129613,5658.396978061577,5742.225081440267,14021800
2021-02-26,5867.9658203125,5867.9658203125,5595.524550083705,5658.395612444197,26873400
2021-03-01,5721.26708984375,5867.96624599359,5700.3100675366295,5867.96624599359,13054100
2021-03-02,5721.26708984375,5742.22411215087,5637.43900061527,5721.26708984375,17348900
2021-03-03,5763.18115234375,5784.1381747159085,5679.353062855113,5721.267107599431,8276700
2021-03-04,5637.43896484375,5763.181097888592,5637.43896484375,5763.181097888592,10778200
2021-03-05,5637.43896484375,5658.395987017891,5595.52492049547,5616.48194266961,6029300
2021-03-08,5574.568359375,5700.310502819549,5553.611335467575,5700.310502819549,10141900
2021-03-09,5490.73974609375,5616.481877683683,5427.868680298783,5616.481877683683,18687300
2021-03-10,5511.69677734375,5553.610821277924,5469.782733409577,5511.69677734375,6458000
2021-03-12,5616.482421875,5616.482421875,5511.6973020639,5511.6973020639,6978300
2021-03-15,5511.69677734375,5637.438909146269,5511.69677734375,5616.481887179183,12546500
2021-03-16,5490.73974609375,5574.5678338203725,5469.782724162094,5511.696768025406,12107300
2021-03-17,5427.86865234375,5532.653761462355,5427.86865234375,5490.739717814913,10231700
2021-03-18,5532.654296875,5532.654296875,5448.826201467803,5448.826201467803,12740200
2021-03-19,5658.39599609375,5658.39599609375,5469.782796223959,5532.653862847223,24004400
2021-03-22,5616.482421875,5679.3534937616605,5595.52539791278,5658.396469799441,6044900
2021-03-23,5658.39599609375,5700.310040509259,5595.524929470486,5595.524929470486,8836500
2021-03-24,5511.69677734375,5658.395931113356,5490.739755376664,5637.438909146269,11037200
2021-03-25,5574.568359375,5574.568359375,5448.826215930451,5532.654311560151,10704500
2021-03-26,5532.654296875,5616.482392282197,5532.654296875,5574.568344578598,5548000
2021-03-29,5637.43896484375,5679.353009192031,5511.6968317989085,5532.653853973048,11959200
2021-03-30,5490.73974609375,5637.438899615338,5469.782724162094,5616.481877683683,14708700
2021-03-31,5511.69677734375,5532.653799310837,5406.911667508318,5532.653799310837,14361800
2021-04-01,5553.61083984375,5616.481905955188,5469.782751695165,5511.696795769457,9105000
2021-04-05,5427.86865234375,5553.610783286076,5427.86865234375,5553.610783286076,5799200
2021-04-06,5427.86865234375,5469.782695991192,5406.911630520029,5448.825674167471,5009900
2021-04-07,5469.78369140625,5490.740717043822,5406.912614493534,5427.869640131106,5096500
2021-04-08,5532.654296875,5700.310487689394,5469.783225319602,5469.783225319602,10879400
2021-04-09,5427.86865234375,5553.610783286076,5427.86865234375,5532.653761462355,9479200
2021-04-12,5302.12646484375,5490.739659245307,5281.169443243577,5448.825616044961,15823700
2021-04-13,5218.298828125,5323.083945155622,5155.4277579066265,5323.083945155622,12975200
2021-04-14,5281.16943359375,5302.12645515563,5218.29836890811,5239.25539046999,5450700
2021-04-15,5364.99853515625,5364.99853515625,5218.299356460571,5281.170433044434,8910100
2021-04-16,5302.12646484375,5406.911572844615,5239.255400043232,5364.997529644269,7481000
2021-04-19,5281.16943359375,5344.04049827939,5218.29836890811,5323.08347671751,7032700
2021-04-20,5218.298828125,5281.1698983433735,5155.4277579066265,5281.1698983433735,13695800
2021-04-21,5113.51318359375,5197.341268570697,5113.51318359375,5155.427226082224,14082200
2021-04-22,5134.470703125,5155.427726403061,5092.556656568878,5113.513679846938,12095300
2021-04-23,5092.55712890625,5155.428204571759,5050.643078462577,5155.428204571759,11471100
2021-04-26,5134.470703125,5197.341772959184,5092.556656568878,5092.556656568878,8628200
2021-04-27,5050.64208984375,5197.341237681536,5050.64208984375,5197.341237681536,10560300
2021-04-28,5092.55712890625,5092.55712890625,5029.686053240741,5050.643078462577,9453200
2021-04-29,5071.599609375,5134.470678912707,5029.685563016529,5113.513655733471,21365800
