Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2020-03-16,4837.72265625,4837.72265625,4837.72265625,4837.72265625,0
2020-03-17,4454.8798828125,4789.865967750549,4454.8798828125,4781.165030479431,212200000
2020-03-18,4350.46923828125,4681.104900390625,4145.997184082031,4454.8805,180053500
2020-03-19,4045.93603515625,4346.118386151714,4045.93603515625,4346.118386151714,264419000
2020-03-20,4119.89453125,4685.455554547254,3763.1560396317313,4002.43185718057,335132000
2020-03-23,3854.515625,4350.469102708804,3832.763279486456,4141.646585778782,217843500
2020-03-24,3915.421875,4346.11828125,3871.9171875,3871.9171875,253971000
2020-03-26,4594.095703125,4694.156499689276,4045.936556729403,4045.936556729403,331633000
2020-03-27,4794.216796875,5129.202907001474,4659.3522590318735,4663.702727994555,269683000
2020-03-30,4781.166015625,4833.37165000853,4485.334087451661,4768.114607029117,159964500
2020-03-31,4807.267578125,4968.234908795249,4772.463830953055,4924.730224830317,182638500
2020-04-01,4768.11328125,5003.038570654653,4720.258129704607,4837.720774406934,152831500
2020-04-02,4707.20654296875,4759.412160820529,4663.7018614256,4759.412160820529,136623500
2020-04-03,4781.166015625,4811.619302348726,4668.053807794017,4750.712728901273,110506000
2020-04-06,4989.98779296875,4994.338261837947,4781.165287247303,4802.917631593287,78184000
2020-04-07,4920.38037109375,5307.57210675011,4855.123336994363,4989.987874133096,149153500
2020-04-08,4902.97802734375,4924.73036996728,4768.113503077861,4920.379901442574,106111500
2020-04-09,4868.17431640625,4955.183687566327,4785.515413804178,4872.524784964254,89997000
2020-04-13,4785.5146484375,4885.5754092684665,4768.112776988637,4820.318391335228,58043000
2020-04-14,4798.56689453125,4863.823923921974,4737.660333766574,4789.865957279153,95796000
2020-04-15,4772.46484375,4898.628454022333,4737.661089192115,4798.567659668413,95342000
2020-04-16,4559.29052734375,4802.916738728531,4511.435378678882,4772.463462305433,176990500
2020-04-17,4720.2578125,4737.659684619816,4594.094239631337,4611.496111751152,160935500
2020-04-20,4659.35205078125,4785.515645060107,4637.599706940067,4724.609082304797,90744000
2020-04-21,4567.2978515625,4739.89922385992,4567.2978515625,4739.89922385992,73431000
2020-04-22,4554.0205078125,4633.68267412992,4465.506989682033,4567.29753553207,107263500
2020-04-23,4531.892578125,4642.53448677063,4531.892578125,4585.000694274902,105419500
2020-04-24,4354.86572265625,4549.595490742506,4354.86572265625,4531.892784552846,131149500
2020-04-27,4390.271484375,4443.379607169859,4297.332269483997,4372.568776776714,151103500
2020-04-28,4275.20361328125,4403.548235212053,4253.075230189732,4390.271205357142,180488000
2020-04-29,4292.90576171875,4292.90576171875,4248.64900128866,4270.777381503705,121161000
2020-04-30,4576.14892578125,4646.959740880379,4319.459721046905,4319.459721046905,174081000
2020-05-04,4620.40625,4691.217073754789,4425.67648467433,4558.44677921456,114497500
2020-05-05,4677.93994140625,4726.622381666864,4602.703442821666,4620.406148370979,118643500
2020-05-06,4739.89892578125,4753.175953584559,4691.216490502451,4704.49351830576,86395500
2020-05-08,4642.5341796875,4779.730137333175,4558.446334678861,4731.047700749225,123028000
2020-05-11,4686.791015625,4713.345072370751,4642.5342543820825,4642.5342543820825,40615500
2020-05-12,4620.40625,4726.622485632184,4452.2305435823755,4726.622485632184,118660000
2020-05-13,4523.041015625,4576.149129311399,4500.912634922333,4567.297777030332,94973000
2020-05-14,4354.86572265625,4523.041431458016,4341.588693014006,4487.636019078697,131268000
2020-05-15,4235.37158203125,4421.24995867212,4142.432393710815,4354.864824157524,205790000
2020-05-18,4217.66845703125,4288.479260087388,4204.391431458223,4248.64818336831,139997500
2020-05-19,4142.43359375,4390.271501068376,4142.43359375,4284.055255074786,128504500
2020-05-20,4217.66845703125,4248.64818336831,4151.28332916612,4177.837380312172,119158000
2020-05-26,4399.12109375,4425.675144617706,4226.519763109909,4226.519763109909,176076500
2020-05-27,4394.69677734375,4425.67651293429,4297.331894059195,4399.122453856684,151753500
2020-05-28,4686.791015625,4708.919396246459,4425.676124291785,4425.676124291785,229233000
2020-05-29,4593.8525390625,4686.791752280527,4593.8525390625,4686.791752280527,399414000
2020-06-02,4744.3251953125,4868.24413698111,4638.108959596549,4655.811665549207,181369500
2020-06-03,5116.08154296875,5116.08154296875,4779.730161251081,4788.581513401546,279673500
2020-06-04,5124.93310546875,5301.960155744009,4956.757407707254,5116.081752954987,236158500
2020-06-05,5067.39990234375,5182.467498379503,4943.480952766785,5124.9337003616265,88157500
2020-06-08,5222.298828125,5244.427212989936,5093.954195908368,5093.954195908368,173557500
2020-06-09,5138.20947265625,5306.385148763862,5129.358121282165,5257.702716206395,100110000
2020-06-10,5133.7841796875,5191.317967908136,4952.331462991649,5133.7841796875,115382500
2020-06-11,5027.56787109375,5142.63544560822,4961.182731950787,5089.527334293849,85187500
2020-06-12,5018.71728515625,5027.568638392857,4850.541573660714,5027.568638392857,96044000
2020-06-15,4868.244140625,5054.122553267046,4868.244140625,5027.568494318182,100844500
2020-06-16,5098.37890625,5129.358639187282,4939.0545654296875,4939.0545654296875,91518500
2020-06-17,5062.9736328125,5133.784452851836,5027.568222792833,5133.784452851836,79800000
2020-06-18,4943.47998046875,5080.6759333734335,4943.47998046875,5062.973229772829,68032000
2020-06-19,4934.6298828125,5001.01503818666,4908.075820662837,4956.75826793722,110071000
2020-06-22,4903.64990234375,5009.866145715817,4894.798548729412,4952.332347222614,51590500
2020-06-23,4974.4609375,5009.866353425267,4885.947397686833,4930.204167593417,69954000
2020-06-24,5049.69677734375,5098.379217791411,4992.162984087424,5001.014336896089,57333000
2020-06-25,5067.39990234375,5085.102609426173,4992.16339724345,5045.27151849072,51415000
2020-06-26,4996.5888671875,5098.379428697963,4992.1631906000885,5062.974015998671,57467500
2020-06-29,5023.14306640625,5040.84577324821,4943.480885617429,4992.163329432819,48796500
2020-06-30,5040.84619140625,5080.677285104807,5009.866451862928,5045.271868483867,74474000
2020-07-01,5133.7841796875,5133.7841796875,5023.1422792632,5045.270659348061,63959000
2020-07-02,5195.744140625,5195.744140625,5098.379258943782,5111.656288263948,75585500
2020-07-03,5195.744140625,5226.723875705387,5169.190081984668,5195.744140625,52219000
2020-07-06,5253.27783203125,5253.27783203125,5178.041334015638,5186.892686723358,67800000
2020-07-07,5301.9599609375,5306.385637031772,5222.2977912406095,5257.703199994783,74168000
2020-07-08,5487.8388671875,5545.372661762853,5293.10910093246,5301.9604539440525,106444500
2020-07-09,5399.3251953125,5523.2441342213115,5337.365725858094,5496.690075883709,93543500
2020-07-10,5487.8388671875,5523.244279233871,5381.622631048387,5399.325337071573,67224000
2020-07-13,5465.7099609375,5523.243750000001,5434.730228365385,5514.392397836538,86006000
2020-07-14,5487.8388671875,5487.8388671875,5408.176690083165,5465.710484658518,45616500
2020-07-15,5443.58251953125,5523.244702743902,5443.58251953125,5487.839287982723,61468000
2020-07-16,5470.1357421875,5487.838446854774,5434.730332852953,5443.58168518659,66520500
2020-07-17,5417.02783203125,5470.135948031557,5346.217010697508,5430.304861031326,73348000
2020-07-20,5434.73046875,5452.433173859935,5363.9196483102605,5417.027763640065,59794500
2020-07-21,5487.8388671875,5518.818602728074,5399.325337071573,5399.325337071573,84159500
2020-07-22,5470.1357421875,5532.095208522957,5425.878980519316,5496.689799188411,44725500
2020-07-23,5487.8388671875,5501.115896704889,5434.730749117944,5470.136161164314,84026500
2020-07-24,5399.3251953125,5487.838723104508,5399.3251953125,5487.838723104508,58366500
2020-07-27,5399.3251953125,5434.730606429303,5310.811667520492,5399.3251953125,41972500
2020-07-28,5474.56201171875,5487.839041658246,5363.920095556286,5417.028215314268,65279000
2020-07-29,5430.30517578125,5474.561941680037,5399.325439652099,5474.561941680037,50262500
2020-07-30,5523.244140625,5523.244140625,5359.494114019932,5430.304936335637,80533500
2020-08-03,5425.87939453125,5518.818601125994,5155.913127756041,5505.541571612459,137079000
2020-08-04,5496.68994140625,5505.5412939689,5425.879120905042,5448.00750231167,79357000
2020-08-05,5492.2646484375,5505.541678208098,5399.325440043312,5487.838971847301,49393000
2020-08-06,5540.947265625,5571.927002733127,5474.562114679014,5501.116175057407,55258500
2020-08-07,5470.1357421875,5563.074941690686,5452.433037520227,5545.372237023413,43621000
2020-08-10,5417.02783203125,5487.838653364992,5403.750803031174,5470.135948031557,37774500
2020-08-11,5465.7099609375,5487.838341346154,5425.878876201923,5434.730228365385,38795500
2020-08-12,5540.947265625,5540.947265625,5452.433731030351,5465.710761219549,35612000
2020-08-13,5576.3525390625,5576.3525390625,5470.136300223214,5540.947126116072,48581000
2020-08-14,5669.29248046875,5669.29248046875,5523.245133196721,5576.353259477459,57316000
2020-08-18,5629.4599609375,5686.993749846452,5576.351848098467,5669.291045566774,81563500
2020-08-19,5602.90625,5673.717071484992,5585.203544628752,5629.460308056871,58793500
2020-08-24,5589.62841796875,5647.162202160036,5558.648688019596,5611.75679650386,66882500
2020-08-25,5633.8857421875,5647.162770645129,5580.777628356981,5594.054656814611,49211000
2020-08-26,5611.75732421875,5656.014085450759,5580.777591356344,5651.588409327558,42983000
2020-08-27,5841.892578125,5841.892578125,5611.757415956439,5633.885796934185,68326000
2020-08-28,5748.953125,5841.8923210161665,5686.993660989223,5806.486913010008,52292500
2020-08-31,5554.2236328125,5788.784471489043,5554.2236328125,5753.37906187749,97032000
2020-09-01,5771.08154296875,5771.08154296875,5523.243685295246,5558.649093534317,67446000
2020-09-02,5695.845703125,5806.487616550116,5633.886231606934,5771.082204254079,66065000
2020-09-03,5753.37890625,5753.37890625,5576.3518629807695,5722.399173677885,68208500
2020-09-04,5647.1630859375,5709.122555532425,5545.3725287458365,5709.122555532425,80613500
2020-09-07,5563.076171875,5629.461329057279,5487.83966040175,5607.332943329852,64249500
2020-09-08,5607.33203125,5629.460413378059,5563.075266993883,5563.075266993883,39649000
2020-09-09,5527.66943359375,5594.054574909928,5496.689700979534,5576.351870558947,49285000
2020-09-10,5142.6357421875,5505.541190431369,5142.6357421875,5505.541190431369,175735000
2020-09-11,5226.72314453125,5288.682606024423,4974.459622737616,5133.78395229149,403032500
2020-09-14,5355.068359375,5412.602151665806,5297.534567084194,5310.81159607438,138115000
2020-09-15,5186.89208984375,5399.3245303834265,5186.89208984375,5346.216420248507,170087000
2020-09-16,5089.52783203125,5195.744065047555,5085.102155655571,5186.892712296196,158565500
2020-09-17,5093.953125,5182.466645851434,5014.29095623371,5089.5274489574285,138796000
2020-09-18,4983.31103515625,5076.250228529501,4930.202924657249,5045.270497405085,316912000
2020-09-21,4961.18310546875,5076.250688646438,4952.331752916621,4992.162839401204,112443000
2020-09-22,4823.98681640625,4925.7773639084,4806.284112492833,4885.9462801032105,163442500
2020-09-23,4872.66943359375,4943.480251883941,4801.858615303559,4823.986996019244,100517000
2020-09-24,4819.56201171875,4899.22419373063,4770.879567155935,4806.284981383436,88618500
2020-09-25,4965.60888671875,4978.885915827624,4832.8385956300135,4850.541301108512,100705000
2020-09-28,4881.52099609375,5040.84534410769,4868.243967092589,5001.014257104205,93522000
2020-09-29,4872.66943359375,4987.73701331531,4832.838348305518,4934.6288995976665,117778500
2020-09-30,4797.43408203125,4925.778720757178,4797.43408203125,4925.778720757178,107377000
2020-10-01,4930.20361328125,4930.20361328125,4850.54143640597,4854.96711289904,56893000
2020-10-02,4872.66943359375,4925.7775473113925,4815.13564373297,4921.3518711682555,66848000
2020-10-05,4885.94677734375,4921.352188773777,4832.8386601987095,4881.521100914996,58291000
2020-10-06,5045.27099609375,5058.548025030838,4956.7574698464905,4983.311527720669,141955500
2020-10-07,5093.953125,5093.953125,4939.054463509991,4956.757167680278,89937500
2020-10-08,5116.08154296875,5133.784247269679,5054.122077915495,5124.932895119215,77384500
2020-10-09,5111.65625,5111.65625,5062.97380952381,5089.527867965368,54250500
2020-10-12,5182.46728515625,5200.169991510327,5160.338902213653,5169.190255390691,82918500
2020-10-13,5182.46728515625,5186.892961744769,5107.23078315142,5169.190255390691,48250500
2020-10-14,5222.298828125,5222.298828125,5142.636642611229,5169.190704449153,83117500
2020-10-15,5120.50732421875,5204.595171375325,5098.378943388073,5200.169495209188,82067000
2020-10-16,5098.37890625,5124.932963053385,5071.824849446614,5120.507286919487,89051500
2020-10-19,5222.298828125,5222.298828125,5054.123103151483,5089.528518935381,56871500
2020-10-20,5138.20947265625,5204.594607961886,5120.50676990808,5204.594607961886,74995500
2020-10-21,5116.08154296875,5191.318036247702,5071.824782216425,5186.892360172469,77944000
2020-10-22,5133.7841796875,5133.7841796875,5049.696335365033,5080.676067483836,96872500
2020-10-23,5107.2294921875,5169.188948765165,5089.526790308168,5169.188948765165,66328000
2020-10-26,5147.06201171875,5164.764718551833,5067.399830969878,5067.399830969878,70452500
2020-10-27,5124.93310546875,5160.338515523802,5093.95337167058,5147.061486753158,89482000
2020-11-02,5151.48681640625,5155.912492365362,5062.973297224013,5098.378704896907,151006500
2020-11-03,5213.44580078125,5217.871476333696,5164.763369704346,5169.189045256791,78152000
2020-11-04,5151.48681640625,5257.703039424936,5120.507084692467,5222.297631752041,78626000
2020-11-05,5443.58251953125,5470.136580602134,5222.298677273882,5222.298677273882,161090000
2020-11-06,5576.3525390625,5576.3525390625,5363.920061383928,5452.43359375,137303500
2020-11-09,5563.076171875,5664.8667462211615,5501.116691838206,5576.353203311455,82739500
2020-11-10,5735.67626953125,5841.892496744791,5647.162746853298,5660.439775254991,191073500
2020-11-11,5788.78466796875,5810.91304972704,5735.676551748853,5788.78466796875,131383500
2020-11-12,5682.56884765625,5748.9539977456925,5669.291817638362,5673.717494310991,83082500
2020-11-13,5656.013671875,5709.12178147007,5594.054210680752,5682.567726672535,82374500
2020-11-16,5735.67626953125,5740.1019456651475,5651.588422987196,5740.1019456651475,54905000
2020-11-17,5797.63623046875,5810.913260004174,5744.5281123270515,5753.3794653506675,119784000
2020-11-18,5815.337890625,5819.763566340848,5788.783836329909,5797.635187761605,99789000
2020-11-19,5855.169921875,5877.298304043839,5766.656393199641,5771.0820696334085,147346500
2020-11-20,5841.892578125,5886.149340080492,5797.635816169508,5877.297987689394,68468500
2020-11-23,5841.892578125,5850.743930516099,5797.635816169508,5841.892578125,75265500
2020-11-24,5810.9130859375,5841.892820592155,5793.2103804205535,5841.892820592155,72349500
2020-11-25,5673.716796875,5828.615461376267,5647.162740103354,5824.1897852476595,170140500
2020-11-26,5735.67626953125,5744.527621799045,5576.3519287109375,5620.608690049913,64339000
2020-11-27,5651.5888671875,5744.528073304131,5647.163190705756,5735.6767203406425,87361500
2020-11-30,5492.2646484375,5664.8660354552785,5430.305176174708,5651.58900568468,393091500
2020-12-01,5660.43994140625,5695.8453515166875,5505.5412721730845,5505.5412721730845,114563500
2020-12-02,5709.12158203125,5740.101311546148,5611.756717841569,5717.972933321221,93897500
2020-12-03,5717.974609375,5775.508409624129,5686.9948707793155,5753.380024912926,98210000
2020-12-04,5656.013671875,5722.398808868838,5629.459617077465,5717.973133069249,64995500
2020-12-07,5771.08154296875,5824.189655327358,5735.676134729678,5753.378838849214,96636000
2020-12-08,5744.52880859375,5771.0828708830895,5686.995006966848,5771.0828708830895,70561500
2020-12-10,5837.3935546875,5859.588967442965,5806.319976829848,5850.710802340779,151420500
2020-12-11,5979.44384765625,6019.39558828647,5855.149543473343,5859.58862576559,214160000
2020-12-14,6054.90869140625,6063.786856642916,6032.713278314585,6037.152360932918,179785500
2020-12-15,6028.27392578125,6125.9337390118735,5864.027876257018,6063.78658513784,164024500
2020-12-16,6170.32421875,6170.32421875,6072.664410971223,6090.420739658273,138674000
2020-12-17,6157.00732421875,6214.715395750721,6054.908428431417,6183.641818771967,91920000
2020-12-18,6037.15234375,6157.00757410386,5997.200600298714,6157.00757410386,147238500
2020-12-21,6063.787109375,6117.05610301519,6037.152612554904,6117.05610301519,93692500
2020-12-22,5961.6884765625,6054.909219680752,5957.249393556869,5983.883891590655,61790500
2020-12-23,5970.56640625,6130.373388127324,5877.345666821561,6130.373388127324,76948000
2020-12-28,6019.396484375,6054.909147999631,5912.858493501106,6028.274650281158,60234000
2020-12-29,6006.0791015625,6046.030847249169,5983.883687292128,6014.957267270648,34212500
2020-12-30,6010.517578125,6037.152072562777,5948.370424436854,6037.152072562777,52675500
2021-01-04,6068.22607421875,6085.982405086984,5966.127171726409,6037.152495199342,47937000
2021-01-05,6294.61865234375,6294.61865234375,6081.542703604328,6090.420868135137,104831000
2021-01-06,6165.88623046875,6281.302387410569,6108.17815199784,6259.106972614066,89753500
2021-01-07,6183.64208984375,6259.106494385992,6134.812181022299,6214.715668184674,71360000
2021-01-08,6259.10546875,6285.739960106383,6192.519240359043,6245.788223071809,75033500
2021-01-11,6521.0126953125,6534.329943839347,6343.449381621213,6347.888464463495,169034500
2021-01-12,6356.765625,6552.085239175978,6356.765625,6521.0116641934355,95235000
2021-01-13,6321.25390625,6458.865473029319,6276.8630782566715,6432.230976233322,76581500
2021-01-14,6232.4716796875,6294.618833188658,6210.276267722801,6259.106174045139,89319500
2021-01-15,6174.763671875,6303.497062589863,6072.664775790798,6299.0579801514195,89853500
2021-01-18,6321.25390625,6325.692989049333,6077.104352286692,6174.764173872016,86343000
2021-01-19,6299.05810546875,6321.253518102537,6219.154619987117,6321.253518102537,73777000
2021-01-20,6299.05810546875,6476.621406539046,6276.862692834963,6361.205260843354,107216000
2021-01-21,6281.30126953125,6481.059967148852,6267.9840230234095,6463.303638471732,66428000
2021-01-22,6285.74072265625,6356.7660415563205,6281.301640224995,6281.301640224995,80829000
2021-01-25,6245.7890625,6392.278784648188,6214.7154850746265,6392.278784648188,76836500
2021-01-26,6054.90869140625,6214.715665666239,6054.90869140625,6174.763922101241,98658000
2021-01-27,6028.27392578125,6152.568233529317,5952.8095246484945,6054.908420298692,97920000
2021-01-28,6125.9345703125,6148.129985422328,6028.274743829257,6028.274743829257,104627000
2021-01-29,6001.6396484375,6214.715612287352,6001.6396484375,6125.933960683247,132762500
2021-02-01,6054.90869140625,6143.690343772911,5855.149973581264,6001.639699986254,113129000
2021-02-02,6037.15234375,6196.959317555147,6037.15234375,6183.642069738052,86741000
2021-02-03,6059.34716796875,6214.715044070513,6059.34716796875,6214.715044070513,67291000
2021-02-04,6085.98193359375,6214.715322415208,6068.225604101135,6143.690004444748,80950500
2021-02-05,6139.25146484375,6170.325044203046,6085.982471656385,6099.2997199532265,51602000
2021-02-08,6143.69091796875,6263.546159865539,6108.178253703035,6259.107076832325,45604000
2021-02-09,6196.95947265625,6241.350299824275,6174.764059072238,6214.715803523461,75574000
2021-02-10,6143.69091796875,6259.107076832325,6125.934585835893,6259.107076832325,44984500
2021-02-11,6108.1767578125,6201.397478680278,6072.6641022438225,6201.397478680278,36926000
2021-02-15,6037.15234375,6117.055830652574,5966.127022058824,6063.786839384191,83922000
2021-02-16,6161.44677734375,6165.88586003636,6063.786958106312,6108.177785032421,47221000
2021-02-17,6125.9345703125,6179.203566576087,6081.543740092844,6117.056404268569,66011500
2021-02-18,5979.44384765625,6125.93356330039,5979.44384765625,6081.542740377923,91204000
2021-02-19,6059.34716796875,6081.54257884043,6001.639099702381,6019.395428399725,70487500
2021-02-22,6028.27392578125,6161.4463983684645,6028.27392578125,6125.9337390118735,68913000
2021-02-23,6059.34716796875,6077.103496666094,6014.956346225389,6054.908085794414,58360000
2021-02-24,5970.56640625,6068.226228508364,5970.56640625,6059.348062848513,71869000
2021-02-25,5952.8095703125,6010.517642209638,5930.61415804437,5983.8831474878825,78688000
2021-02-26,5957.2490234375,6046.030678034184,5899.540947949656,5952.809940707666,173631500
2021-03-01,6254.66748046875,6254.66748046875,6037.152429693045,6063.786925706397,205539000
2021-03-02,6228.03271484375,6356.766106668746,6214.715467413578,6321.253446854954,81446500
2021-03-03,6214.71533203125,6290.17973249163,6214.71533203125,6272.423402971541,84470000
2021-03-04,5966.1259765625,6214.7145589192705,5966.1259765625,6130.372004191081,120802500
2021-03-05,6037.15234375,6148.129408892463,5966.127022058824,5966.127022058824,111871500
2021-03-08,5966.1259765625,6170.323740641276,5966.1259765625,6170.323740641276,90883000
2021-03-09,5864.0283203125,5961.688140938446,5859.5892375567755,5948.370892671272,135582000
2021-03-10,5952.8095703125,5966.126817673378,5877.3451686008575,5966.126817673378,50302000
2021-03-12,6006.0791015625,6108.178007206208,5961.688273021758,6103.738924352134,74328000
2021-03-15,5917.296875,6054.908430232558,5917.296875,6050.469347805702,57416000
2021-03-16,5881.78466796875,5957.249075029481,5877.345585200472,5957.249075029481,70755500
2021-03-17,5868.466796875,5917.296702144005,5864.027714577818,5903.979455252458,71474500
2021-03-18,5952.8095703125,5966.126817673378,5868.467003693606,5877.3451686008575,70067500
2021-03-19,6001.6396484375,6010.51781359791,5881.784418771958,6010.51781359791,125853000
2021-03-22,5877.34521484375,5930.614204706382,5868.467049866645,5895.101544797961,67523500
2021-03-23,5828.515625,5966.127189642041,5819.637459539223,5966.127189642041,127762500
2021-03-24,5717.53857421875,5815.19839458584,5699.782243242915,5784.12481537813,152050000
2021-03-25,5655.39111328125,5717.538268372253,5619.878453229248,5682.025608320251,119101500
2021-03-26,5695.34228515625,5721.976777526427,5593.243397737237,5655.390546600984,134467500
2021-03-29,5646.5126953125,5784.124246849205,5646.5126953125,5690.903518388856,113370500
2021-03-30,5677.58642578125,5730.855414920714,5655.391013639806,5655.391013639806,83115500
2021-03-31,5517.7802734375,5677.587264462239,5455.633110261213,5673.1481813782175,223390500
2021-04-01,5526.6572265625,5566.608965549699,5464.510077026857,5517.779062343123,112286000
2021-04-05,5464.5107421875,5584.365973738322,5464.5107421875,5548.853312538079,73311500
2021-04-06,5473.38916015625,5477.828243011202,5397.92475162206,5446.754663026536,80215000
2021-04-07,5548.85302734375,5571.048439453125,5446.754131640625,5464.5104613281255,107908000
2021-04-08,5523.10595703125,5595.12689860623,5514.103339334378,5581.622972060921,123697500
2021-04-09,5581.62255859375,5689.653962953629,5532.108164928805,5685.152654438633,116961000
2021-04-12,5460.0869140625,5667.147093820848,5455.585605806884,5667.147093820848,110411500
2021-04-13,5401.5703125,5455.586015625,5383.565078125001,5446.5833984375,119211500
2021-04-14,5676.14990234375,5676.14990234375,5455.585790357356,5496.097566028326,135519500
2021-04-15,5653.64306640625,5680.6509154495925,5563.616902928444,5676.149607275702,102686500
2021-04-16,5649.1416015625,5734.6664544945215,5595.125904973855,5734.6664544945215,79293500
2021-04-19,5644.64111328125,5653.643730686802,5608.630643659041,5649.1424219840255,47095000
2021-04-20,5613.1328125,5626.636740677626,5568.119718574579,5581.623646752205,72721000
2021-04-21,5550.11376953125,5604.1294753174425,5550.11376953125,5581.622931239863,68397000
2021-04-22,5595.126953125,5649.1426598325625,5563.617790878922,5581.623026448109,63758000
2021-04-23,5752.671875,5757.173183196401,5604.128704518779,5653.643094679186,108498500
2021-04-26,5658.14599609375,5761.676113762927,5653.644686629873,5757.17480429905,108742000
2021-04-27,5766.1767578125,5793.18461147907,5721.163668368218,5734.667595201503,132650000
2021-04-28,5689.65380859375,5766.176051272621,5685.152500200875,5761.674742879747,87660000
2021-04-29,5770.67724609375,5815.6903291366025,5725.664163050897,5815.6903291366025,57355000
