Price,Close,High,Low,Open,Volume
Ticker,ASII.JK,ASII.JK,ASII.JK,ASII.JK,ASII.JK
Date,,,,,
2023-06-14,5718.005859375,5718.005859375,5593.701384171196,5593.701384171196,34146100
2023-06-15,5697.28759765625,5718.005007102272,5655.852778764204,5718.005007102272,16414000
2023-06-16,5676.5703125,5697.287722399635,5614.418082801095,5676.5703125,63892800
2023-06-19,5697.28759765625,5697.28759765625,5614.417959872159,5635.135369318182,12514200
2023-06-20,5635.1357421875,5676.570563821231,5614.418331370634,5655.853153004366,24394300
2023-06-21,5738.72265625,5780.157476872744,5593.700784070397,5614.418194381769,37629300
2023-06-22,5614.41845703125,5718.005513434041,5614.41845703125,5697.288102153482,51199300
2023-06-23,5614.41845703125,5655.853279592367,5552.266223189576,5614.41845703125,32156800
2023-06-26,5635.1357421875,5718.005385454963,5614.418331370634,5635.1357421875,31726400
2023-06-27,5614.41845703125,5676.570690872924,5614.41845703125,5635.135868311808,36422700
2023-07-03,5655.853515625,5655.853515625,5593.70127918956,5614.418691334708,37348600
2023-07-04,5614.41845703125,5655.853279592367,5552.266223189576,5655.853279592367,20047800
2023-07-05,5614.41845703125,5614.41845703125,5552.266223189576,5614.41845703125,34751800
2023-07-06,5635.1357421875,5635.1357421875,5593.700920553768,5614.418331370634,35473800
2023-07-07,5655.853515625,5655.853515625,5593.70127918956,5614.418691334708,28755500
2023-07-10,5614.41845703125,5655.853279592367,5614.41845703125,5655.853279592367,15301300
2023-07-11,5635.1357421875,5635.1357421875,5593.700920553768,5614.418331370634,32949200
2023-07-12,5614.41845703125,5655.853279592367,5593.701045750692,5614.41845703125,29210200
2023-07-13,5635.1357421875,5655.853153004366,5593.700920553768,5614.418331370634,31298400
2023-07-14,5593.701171875,5655.853407118056,5552.26634837963,5614.418583622685,56060600
2023-07-17,5531.548828125,5614.418473490169,5531.548828125,5593.701062148876,41698600
2023-07-18,5448.67919921875,5552.266256238117,5365.809553603255,5531.548844834244,68904700
2023-07-20,5407.244140625,5448.678961625958,5345.091909123564,5448.678961625958,64069100
2023-07-21,5345.091796875,5407.244027071221,5282.93956667878,5386.526617005814,64037700
2023-07-24,5427.96142578125,5469.396245825382,5303.6569656488555,5303.6569656488555,40830500
2023-07-25,5386.52685546875,5490.11391038161,5386.52685546875,5469.3964993990385,23958900
2023-07-26,5469.39697265625,5490.114385431463,5386.527321555398,5448.679559881037,38599800
2023-07-27,5407.244140625,5469.396372126437,5386.526730124521,5469.396372126437,27816700
2023-07-28,5490.11376953125,5490.11376953125,5365.809306824883,5386.526717275944,28288300
2023-07-31,5676.5703125,5759.43995209854,5572.9832630018245,5593.70067290146,87828900
2023-08-01,5697.28759765625,5718.005007102272,5635.135369318182,5697.28759765625,29425300
2023-08-02,5676.5703125,5676.5703125,5614.418082801095,5655.852902600365,29463700
2023-08-03,5655.853515625,5718.00575206044,5614.418691334708,5635.136103479854,29272000
2023-08-04,5635.1357421875,5676.570563821231,5593.700920553768,5655.853153004366,16646300
2023-08-07,5697.28759765625,5718.005007102272,5593.700550426136,5655.852778764204,32608000
2023-08-08,5676.5703125,5718.00513229927,5655.852902600365,5676.5703125,16515100
2023-08-09,5697.28759765625,5697.28759765625,5655.852778764204,5676.570188210228,13781700
2023-08-10,5593.701171875,5697.288230613426,5593.701171875,5676.570818865741,32076700
2023-08-11,5593.701171875,5614.418583622685,5510.831524884259,5593.701171875,42320900
2023-08-14,5635.1357421875,5635.1357421875,5552.266098920037,5552.266098920037,27616200
2023-08-15,5572.9833984375,5614.4182192437265,5531.548577631273,5572.9833984375,32385400
2023-08-16,5593.701171875,5593.701171875,5510.831524884259,5531.548936631944,24913200
2023-08-18,5407.244140625,5552.266014128352,5386.526730124521,5531.5486036278735,69001300
2023-08-21,5365.80908203125,5427.961310780647,5324.374262864986,5407.243901197515,34702500
2023-08-22,5427.96142578125,5469.396245825382,5345.091785692987,5345.091785692987,37704700
2023-08-23,5427.96142578125,5469.396245825382,5407.244015759185,5427.96142578125,27624900
2023-08-24,5365.80908203125,5469.396129946911,5365.80908203125,5427.961310780647,33278500
2023-08-25,5345.091796875,5386.526617005814,5303.656976744186,5365.809206940407,35673300
2023-08-28,5324.375,5386.527237354086,5303.657587548639,5386.527237354086,14871100
2023-08-29,5303.6572265625,5345.0920486450195,5282.93981552124,5345.0920486450195,29937800
2023-08-30,5345.091796875,5407.244027071221,5303.656976744186,5345.091796875,41993300
2023-08-31,5345.091796875,5365.809206940407,5303.656976744186,5345.091796875,44502000
2023-09-01,5427.96142578125,5448.678835803316,5365.809195715053,5365.809195715053,26069500
2023-09-04,5469.39697265625,5469.39697265625,5407.24473433061,5448.679559881037,17384000
2023-09-05,5469.39697265625,5510.831798206676,5427.9621471058235,5469.39697265625,23070700
2023-09-06,5407.244140625,5490.113782626916,5407.244140625,5448.678961625958,18421300
2023-09-07,5303.6572265625,5386.526870727539,5262.2224044799805,5365.809459686279,49921600
2023-09-08,5303.6572265625,5345.0920486450195,5262.2224044799805,5345.0920486450195,32416900
2023-09-11,5282.93994140625,5324.374764476102,5220.78770680147,5303.657352941176,33422100
2023-09-12,5220.787109375,5282.939336867559,5220.787109375,5282.939336867559,30225600
2023-09-13,5220.787109375,5241.504518539186,5158.63488188244,5241.504518539186,40040900
2023-09-14,5241.5048828125,5282.939704020504,5179.352651000494,5241.5048828125,40259300
2023-09-15,5220.787109375,5241.504518539186,5137.9174727182535,5179.352291046626,132198700
2023-09-18,5220.787109375,5241.504518539186,5179.352291046626,5200.069700210813,35517300
2023-09-19,5262.22265625,5282.94006828248,5200.070420152559,5220.787832185039,31439200
2023-09-20,5220.787109375,5303.656746031746,5220.787109375,5262.221927703373,39764900
2023-09-21,5137.91845703125,5241.505522697203,5137.91845703125,5220.788109564012,46231100
2023-09-22,5137.91845703125,5200.070696430821,5117.20104389806,5137.91845703125,30610900
2023-09-25,5179.3525390625,5200.06994921875,5137.91771875,5158.6351289062495,32700500
2023-09-26,5137.91845703125,5220.788109564012,5137.91845703125,5158.63587016444,43217400
2023-09-27,5096.48291015625,5179.352550971799,5075.765499952363,5137.917730564024,31688400
2023-09-29,5158.63525390625,5200.070075222766,5137.917843247992,5179.352664564508,20902300
2023-10-02,5200.0703125,5262.222547310757,5179.352900896415,5200.0703125,23884400
2023-10-03,5137.91845703125,5200.070696430821,5137.91845703125,5200.070696430821,25350100
2023-10-04,5034.33056640625,5137.917615097736,5013.613156667952,5117.200205359439,55496200
2023-10-05,4992.896484375,5117.200961164419,4992.896484375,5075.766135567947,55924900
2023-10-06,5034.33056640625,5096.482795621142,5013.613156667952,5013.613156667952,18104300
2023-10-09,5075.765625,5158.635267857143,5055.0482142857145,5096.4830357142855,43718300
2023-10-10,5013.61328125,5117.200332515496,5013.61328125,5117.200332515496,36797700
2023-10-11,5013.61328125,5075.765512009297,5013.61328125,5034.330691503099,45959600
2023-10-12,5011.92919921875,5075.104777360163,5011.92919921875,5054.046251313025,71954600
2023-10-13,5032.9873046875,5075.104353262291,5011.928780400104,5054.045828974895,32794800
2023-10-16,4927.6943359375,5032.986949953259,4906.635813134349,4990.869904346955,52414600
2023-10-17,4927.6943359375,4990.869904346955,4927.6943359375,4948.752858740652,40295600
2023-10-18,4906.6357421875,5054.045399678112,4906.6357421875,4927.694264686159,53751300
2023-10-19,4822.40185546875,4927.694472400382,4801.343332082423,4906.635949014056,60258300
2023-10-20,4801.34375,4843.460800438596,4759.226699561404,4780.285224780702,56606100
2023-10-23,4717.109375,4843.460518973214,4717.109375,4822.401994977678,57516800
2023-10-24,4885.57763671875,4927.694685311153,4717.109442349138,4717.109442349138,57283100
2023-10-25,4864.51953125,4990.8706879058445,4864.51953125,4906.636583468615,51542400
2023-10-26,4822.40185546875,4885.577425627729,4780.284808696098,4864.518902241402,18969800
2023-10-27,4822.40185546875,4864.518902241402,4822.40185546875,4843.460378855077,35328800
2023-10-30,4885.57763671875,4906.6361610149515,4780.285015237742,4843.460588126347,17820800
